name,links,number_links,leader,member,ally,enemy
Caliban_(Earth-616),"['Jessica_Drew_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'James_Proudstar_(Earth-616)', 'Neena_Thurman_(Earth-616)', 'Lucas_Bishop_(Earth-1191)', 'Charles_Xavier_(Earth-616)', 'Laura_Kinney_(Earth-616)', 'Rahne_Sinclair_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Alison_Blaire_(Earth-616)', 'James_Howlett_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Calvin_Rankin_(Earth-616)', 'Nathaniel_Grey_(Earth-295)', 'Wade_Wilson_(Earth-616)', 'Mojo_(Mojoverse)', 'Julio_Richter_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Hepzibah_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Mikhail_Rasputin_(Earth-616)', 'Yuriko_Oyama_(Earth-616)', 'Jubilation_Lee_(Earth-616)', 'Sally_Blevins_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Nemesis_(Earth-295)', 'Henry_McCoy_(Earth-616)', 'Callisto_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Gaveedra_Seven_(Mojoverse)', 'Jean_Grey_(Earth-616)', 'Leech_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Ozymandias_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Nathan_Summers_(Stryfe)_(Earth-4935)', 'Caliban_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",40,[],['X-Men'],[],[]
Stranger_(Cosmic_Being)_(Earth-616),"['Max_Eisenhardt_(Earth-616)', 'Egros_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Jane_Foster_(Earth-616)', 'In-Betweener_(Earth-616)', 'Tath_Ki_(Earth-616)', 'Taneleer_Tivan_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Bi-Beast_(Duplicate)_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Ord_Zyonz_(Earth-616)', 'Stranger_(Cosmic_Being)_(Earth-616)', 'Hades_(Earth-616)', 'Kubik_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Galan_(Earth-616)', 'Beyonder_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Grom_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Thanos_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Vision_(Earth-616)', 'Mortimer_Toynbee_(Earth-616)', 'Nebula_(Earth-616)']",31,[],['Elders of the Universe'],[],['X-Men']
Clay_Quartermain_(Earth-616),"['Richard_Jones_(Earth-616)', 'Jessica_Jones_(Earth-616)', 'Zebediah_Killgrave_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Leonard_Samson_(Earth-616)', 'Clay_Quartermain_(Earth-616)', 'Mandarin_(Earth-616)']",11,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Emily_Preston_(Earth-616),"['Elizabeth_Braddock_(Earth-616)', 'Emily_Preston_(Earth-616)', 'Thanos_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Phillip_Coulson_(Earth-616)', 'Shadow_King_(Multiverse)', 'Charles_Xavier_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Clinton_Barton_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Steven_Rogers_(Earth-616)']",11,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Helmut_Zemo_(Earth-616),"['Georges_Batroc_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'Hydra_Queen_(Nowhere)_(Earth-616)', 'Onslaught_(Psychic_Entity)_(Earth-616)', 'Arnim_Zola_(Earth-616)', 'Codename__Bravo_(Richard)_(Earth-616)', 'Erik_Selvig_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Jack_Monroe_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Charles_Barton_(Earth-616)', 'Cathy_Webster_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Jack_Harrison_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Melissa_Gold_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Rachel_Leighton_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Norbert_Ebersol_(Robot)_(Earth-616)', 'Henry_Gyrich_(Earth-616)', 'Norbert_Ebersol_(Earth-616)', 'Dallas_Riordan_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Brock_Rumlow_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Redwing_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Ghost_(Earth-616)', 'Kobik_(Earth-616)', 'Abner_Jenkins_(Earth-616)', 'Janice_Lincoln_(Earth-616)']",36,"['Thunderbolts', 'Hydra']","['Thunderbolts', 'Hydra']",[],['Thunderbolts']
Steven_Levins_(Earth-616),"['Frank_Castle_(Earth-616)', 'Dmitri_Smerdyakov_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Benjamin_Reilly_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Jackhammer_(Earth-616)', 'Mephisto_(Earth-616)', 'Jason_Macendale_Jr._(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Johnathon_Blaze_(Earth-616)', 'Steven_Rogers_(Earth-616)']",11,[],['Thunderbolts'],[],[]
Kenneth_Hale_(Earth-616),"['James_Howlett_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Groot_(Earth-616)', 'Kenneth_Hale_(Earth-616)', 'Plan_Chu_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Fat_Cobra_(Earth-616)', 'James_Woo_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Timothy_Dugan_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",13,[],['Avengers'],[],[]
Gog_(Tsiln)_(Earth-616),"['Kevin_Plunder_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Sergei_Kravinoff_(Earth-616)']",6,[],['Sinister Six'],[],[]
Adam_Brashear_(Earth-616),"['Monica_Rambeau_(Earth-616)', 'Proxima_Midnight_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Adam_Brashear_(Earth-616)', 'Carol_Danvers_(Earth-616)', ""T'Challa_(Earth-616)"", 'Kaluu_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Conner_Sims_(Earth-616)', 'Cul_Borson_(Earth-616)', 'James_Woo_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Mark_Milton_(Earth-4023)', 'Samuel_Wilson_(Earth-616)', 'Morgan_Le_Fay_(Earth-616)', 'Galan_(Earth-616)', 'Eric_Brooks_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', 'Highly_Engineered_Robot_Built_for_Interdimensional_Exploration_(Earth-616)', 'Luke_Cage_(Earth-616)']",22,[],['Avengers'],[],[]
Leland_Owlsley_(Earth-616),"['Wilbur_Day_(Earth-616)', 'James_Howlett_(Earth-616)', 'Julia_Carpenter_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'James_Beverley_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Janice_Lincoln_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'James_Sanders_(Earth-616)', 'Leland_Owlsley_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Herman_Schultz_(Earth-616)']",14,[],['Sinister Six'],[],['Fantastic Four']
Adjunct_(Earth-616),[],0,[],[],[],['X-Men']
Whale_(Earth-616),['James_Howlett_(Earth-616)'],1,[],['Hydra'],[],[]
Robert_Kelly_(Earth-616),"['Robert_Drake_(Earth-616)', 'James_Madrox_(Earth-616)', 'Sage_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Jean_Grey_(Earth-616)', 'St._John_Allerdyce_(Earth-616)', 'Stewart_Ward_(Earth-616)', 'Conner_Sims_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Robert_Kelly_(Earth-616)', 'Adam_Brashear_(Earth-616)', 'Kevin_Tremain_(Earth-616)', 'Sharon_Carter_(Earth-616)']",15,[],[],[],['X-Men']
Nina_Price_(Earth-616),['Vlad_Dracula_(Earth-616)'],1,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Jeremiah_Warrick_(Earth-616),['Stephen_Strange_(Earth-616)'],1,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Shaper_of_Worlds_(Earth-616),"['Aleksei_Sytsevich_(Earth-616)', 'Elizabeth_Ross_(Earth-616)', 'Veranke_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Thanos_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Kubik_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Owen_Reece_(Earth-616)', 'Galan_(Earth-616)', 'Satannish_(Earth-616)', 'Beyonder_(Earth-616)']",15,[],[],[],['Fantastic Four']
Dmitri_Smerdyakov_(Earth-616),"['Dmitri_Smerdyakov_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Fritz_von_Meyer_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Ebenezer_Laughton_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Mojo_(Mojoverse)', 'Otto_Octavius_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Mephisto_(Earth-616)', 'Harold_Osborn_(Earth-616)', 'Alexei_Kravinoff_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Sergei_Kravinoff_(Earth-616)']",17,[],"['Sinister Six', 'Hydra']",[],[]
Hepzibah_(Earth-616),"['Armando_Muñoz_(Earth-616)', 'Caliban_(Earth-616)', 'James_Proudstar_(Earth-616)', 'Henry_Gyrich_(Earth-616)', ""Cal'syee_Neramani_(Earth-616)"", 'Scott_Summers_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Gabriel_Summers_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Magus_(Technarch)_(Earth-616)', ""D'ken_Neramani_(Earth-616)"", 'Hepzibah_(Earth-616)']",16,[],['X-Men'],[],[]
Maa-Gor_(Earth-616),"['Kevin_Plunder_(Earth-616)', 'Zabu_(Earth-616)']",2,[],[],[],['X-Men']
Colleen_Wing_(Earth-616),"['Gunther_Bain_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Ahmet_Abdol_(Earth-616)', 'Frank_Payne_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Shang-Chi_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Azumi_Ozawa_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Colleen_Wing_(Earth-616)', 'Paladin_(Earth-616)', 'David_Cannon_(Earth-616)', 'Michael_Marko_(Earth-616)', 'Mitchell_Tanner_(Earth-616)']",18,[],['Hand'],[],[]
Conner_Sims_(Earth-616),"['Robert_Reynolds_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Adam_Brashear_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Thanos_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Galan_(Earth-616)', 'Ares_(Earth-616)']",9,[],['Heralds of Galactus'],[],[]
Andrea_von_Strucker_(Clone)_(Earth-616),"['Arnim_Zola_(Earth-616)', 'Bullseye_(Lester)_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Andrea_von_Strucker_(Earth-616)', 'Andreas_von_Strucker_(Earth-616)']",5,[],['Thunderbolts'],[],[]
Kavita_Rao_(Earth-616),"['Piotr_Rasputin_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', ""Xi'an_Coy_Manh_(Earth-616)"", 'Wendy_Sherman_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Madison_Jeffries_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'James_Howlett_(Earth-616)', 'Yuriko_Takiguchi_(Earth-616)', 'Simon_Trask_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Ruth_Aldine_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'David_Haller_(Earth-616)', 'Hisako_Ichiki_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Elizabeth_Braddock_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Moira_MacTaggert_(Earth-TRN748)', 'Katherine_Pryde_(Earth-616)', 'Julian_Keller_(Earth-616)', 'Rachel_Summers_(Earth-811)', 'Void_(Dark_Sentry)_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Jonothon_Starsmore_(Earth-616)', 'James_Bradley_(Earth-616)', 'Megan_Gwynn_(Earth-616)', 'Karima_Shapandar_(Earth-616)', 'Douglas_Ramsey_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",33,[],['X-Men'],[],[]
James_Bradley_(Earth-616),"['Neena_Thurman_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Danger_(Earth-616)', 'Kavita_Rao_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Madison_Jeffries_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Yuriko_Takiguchi_(Earth-616)', 'Jim_Hammond_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Forge_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Marrow_(Sarah)_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Amara_Aquilla_(Earth-616)', 'Rachel_Summers_(Earth-811)', 'Natalia_Romanova_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Scott_Summers_(Earth-616)', 'James_Bradley_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",26,[],"['Avengers', 'X-Men']",[],[]
Sidney_Levine_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Wolfgang_von_Strucker_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Clay_Quartermain_(Earth-616)']",5,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Kamala_Khan_(Earth-616),"['Annihilus_(Earth-616)', 'Peter_Parker_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Lockjaw_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'James_Howlett_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Miles_Morales_(Earth-1610)', 'Clinton_Barton_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Samuel_Alexander_(Earth-616)', 'Kamala_Khan_(Earth-616)', 'Nadia_Van_Dyne_(Earth-616)', 'Johann_Fennhoff_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Katherine_Bishop_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Amadeus_Cho_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Medusalith_Amaquelin_(Earth-616)', 'Vision_(Earth-616)', 'Calvin_Zabo_(Earth-616)', 'Jefferson_Davis_(Earth-1610)']",29,[],['Avengers'],[],['Hydra']
Heather_Douglas_(Earth-18897),"['Eros_(Earth-616)', 'Arthur_Douglas_(Earth-616)', 'Magus_(Earth-7528)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Arthur_Douglas_(Clone)_(Earth-616)', 'Hela_(Earth-616)', 'Rocket_Raccoon_(Earth-616)', 'Taneleer_Tivan_(Earth-616)', 'Thanos_(Earth-616)', 'Heather_Douglas_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Lockjaw_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Phyla-Vell_(Earth-18897)']",16,[],['Guardians of the Galaxy'],[],[]
David_Alleyne_(Earth-616),"['Danielle_Moonstar_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Trevor_Hawkins_(Earth-616)', ""Xi'an_Coy_Manh_(Earth-616)"", 'Wanda_Maximoff_(Earth-616)', 'Rahne_Sinclair_(Earth-616)', ""T'Challa_(Earth-616)"", 'Joshua_Foley_(Earth-616)', 'James_Howlett_(Earth-616)', 'Victor_Mancha_(Earth-616)', 'Mother_(Interdimensional_Parasite)_(Earth-TRN287)', 'Hope_Summers_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Sooraya_Qadir_(Earth-616)', 'Forge_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Theodore_Altman_(Earth-616)', 'America_Chavez_(Earth-616)', 'Belasco_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Santo_Vaccarro_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Nimrod_(Earth-811)', 'Rita_Wayword_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Jeanne-Marie_Beaubier_(Earth-616)', 'Thomas_Shepherd_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'James_Bradley_(Earth-616)', 'Megan_Gwynn_(Earth-616)', 'Noriko_Ashida_(Earth-616)', 'Janice_Lincoln_(Earth-616)']",35,[],"['Avengers', 'X-Men', 'Young Avengers']",[],[]
In-Betweener_(Earth-616),"['Magus_(Earth-7528)', 'Thanos_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'In-Betweener_(Earth-616)', 'Galan_(Earth-616)', ""T'Challa_(Earth-616)""]",8,[],['Elders of the Universe'],[],[]
Kamo_Tharnn_(Earth-616),"['Laynia_Petrovna_(Earth-616)', 'Stranger_(Cosmic_Being)_(Earth-616)', 'Mantis_(Brandt)_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Galan_(Earth-616)']",8,[],['Elders of the Universe'],[],[]
Sn'Tlo_(Earth-616),"['Georges_Batroc_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Wolfgang_von_Strucker_(Earth-616)', 'Benjamin_Grimm_(Earth-616)']",4,['Hydra'],[],[],[]
Lockheed_(Earth-616),"['Katherine_Pryde_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'James_Howlett_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Puff_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Emma_Frost_(Earth-616)']",12,['X-Men'],['X-Men'],[],[]
Sharra_Neramani_(Earth-616),"['Heather_Cameron_(Earth-616)', 'Rita_DeMara_(Earth-616)', 'Jacques_Duquesne_(Earth-616)', ""Cal'syee_Neramani_(Earth-616)"", 'Eric_Williams_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Anthony_Druid_(Earth-616)', 'Gabriel_Summers_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Adam_Neramani_(Earth-616)', ""D'ken_Neramani_(Earth-616)""]",12,[],['Avengers'],[],[]
Robert_Farrell_(Earth-616),"['Antonio_Rodriguez_(Earth-616)', 'Dmitri_Smerdyakov_(Earth-616)', 'Veranke_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Peter_Parker_(Earth-616)', 'James_Sanders_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Marvin_Flumm_(Earth-616)', 'Arthur_Parks_(Earth-616)', 'Mandarin_(Earth-616)', 'Johnathon_Ohnn_(Earth-616)']",11,[],['Avengers'],[],[]
Cherry_Blossom_(Earth-616),['Matthew_Murdock_(Earth-616)'],1,[],['Hand'],[],[]
Melter_(Hobgoblin)_(Earth-616),"['Jessica_Drew_(Earth-616)', 'Roderick_Kingsley_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Roger_Gocking_(Earth-616)', 'Norman_Osborn_(Earth-616)']",7,[],['Sinister Six'],[],[]
Rachel_Leighton_(Earth-616),"['Frank_Payne_(Earth-616)', 'Maximillian_Zaran_(Earth-616)', 'Tanya_Sealy_(Earth-616)', 'Jackhammer_(Earth-616)', 'Georges_Batroc_(Earth-616)', 'Paladin_(Earth-616)', 'Norman_Osborn_(Earth-616)', ""Eric_O'Grady_(Earth-616)"", 'Alison_Blaire_(Earth-616)', 'Seth_Voelker_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Rachel_Leighton_(Earth-616)', 'Ophelia_Sarkissian_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Brock_Rumlow_(Earth-616)', 'Klaus_Voorhees_(Earth-616)', 'Deidre_Wentworth_(Earth-616)', 'Timothy_Dugan_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Mister_Jip_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Alexander_Gentry_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Ares_(Earth-616)']",27,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528),"['Monica_Rambeau_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Thane_(Earth-616)', 'Ultron_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Aldrif_Odinsdottir_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Phyla-Vell_(Earth-18897)', 'Carol_Danvers_(Earth-616)', 'Eros_(Earth-616)', 'Harvey_Elder_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', 'Taneleer_Tivan_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Guido_Carosella_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Arthur_Douglas_(Earth-616)', 'Groot_(Earth-616)', 'America_Chavez_(Earth-616)', 'Heather_Douglas_(Earth-616)', 'Hela_(Earth-616)', 'Peter_Quill_(Earth-616)', ""J'son_(Earth-616)"", 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Ronan_(Earth-616)', 'Tryco_Slatterus_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Magus_(Earth-7528)', 'Genis-Vell_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Rocket_Raccoon_(Earth-616)', 'Thanos_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Heather_Douglas_(Earth-18897)', 'Thor_Odinson_(Earth-616)', 'Mantis_(Brandt)_(Earth-616)', 'Nebula_(Earth-616)']",41,[],['Guardians of the Galaxy'],[],[]
Kelsey_Leigh_(Earth-616),"['Eliot_Franklin_(Thunderball)_(Earth-616)', 'Brian_Braddock_(Earth-616)', 'Cain_Marko_(Earth-616)', 'Ultron_(Earth-616)', 'Kelsey_Leigh_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Talia_Wagner_(Earth-2182)', 'Morgan_Le_Fay_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Meggan_Puceanu_(Earth-616)']",11,[],['Avengers'],[],[]
Bitmap_(Earth-616),[],0,[],['Hydra'],[],[]
Dangor_(Earth-616),"['Landa_(Earth-616)', 'Occulus_(Earth-616)', 'Susan_Storm_(Earth-616)']",3,[],[],[],['Fantastic Four']
Rahne_Sinclair_(Earth-616),"['Danielle_Moonstar_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'James_Proudstar_(Earth-616)', 'Lila_Cheney_(Earth-616)', ""Xi'an_Coy_Manh_(Earth-616)"", 'Warren_Worthington_III_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Laura_Kinney_(Earth-616)', 'Amora_(Earth-616)', 'Rahne_Sinclair_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Joshua_Foley_(Earth-616)', 'James_Howlett_(Earth-616)', 'Warlock_(Technarch)_(Earth-616)', 'Tandy_Bowen_(Earth-616)', 'Lorna_Dane_(Earth-616)', 'Julio_Richter_(Earth-616)', 'Roberto_Da_Costa_(Earth-616)', 'Samuel_Guthrie_(Earth-616)', 'Guido_Carosella_(Earth-616)', 'Ophelia_Sarkissian_(Earth-616)', 'James_Madrox_(Earth-616)', 'Forge_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Armando_Muñoz_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Kevin_MacTaggert_(Earth-616)', 'Brian_Braddock_(Earth-616)', 'Hela_(Earth-616)', 'Tyrone_Johnson_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Moira_MacTaggert_(Earth-TRN748)', 'Katherine_Pryde_(Earth-616)', 'Gaveedra_Seven_(Mojoverse)', 'Scott_Summers_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Tabitha_Smith_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Caliban_(Earth-616)', 'Noriko_Ashida_(Earth-616)', 'Mephisto_(Earth-616)', 'Douglas_Ramsey_(Earth-616)', 'Hepzibah_(Earth-616)']",46,[],['X-Men'],[],[]
Kaliban_(Earth-616),['Chiron_(Inhuman)_(Earth-616)'],1,[],['Inhuman Royal Guard'],[],[]
